"Anio","Cve_estado","Estado","Tipo_delito","Casos"
"2021",16,"Michoacan de Ocampo","Amenazas",4490
"2021",16,"Michoacan de Ocampo","Contra el medio ambiente",101
"2021",16,"Michoacan de Ocampo","Corrupcion de menores",28
"2021",16,"Michoacan de Ocampo","Daño a la propiedad",3586
"2021",16,"Michoacan de Ocampo","Delitos cometidos por servidores publicos",290
"2021",16,"Michoacan de Ocampo","Despojo",936
"2021",16,"Michoacan de Ocampo","Electorales",102
"2021",16,"Michoacan de Ocampo","Evasion de presos",0
"2021",16,"Michoacan de Ocampo","Extorsion",61
"2021",16,"Michoacan de Ocampo","Falsedad",31
"2021",16,"Michoacan de Ocampo","Falsificacion",851
"2021",16,"Michoacan de Ocampo","Feminicidio",27
"2021",16,"Michoacan de Ocampo","Fraude",2367
"2021",16,"Michoacan de Ocampo","Homicidio",3238
"2021",16,"Michoacan de Ocampo","Hostigamiento sexual",42
"2021",16,"Michoacan de Ocampo","Incesto",0
"2021",16,"Michoacan de Ocampo","Incumplimiento de obligaciones de asistencia familiar",140
"2021",16,"Michoacan de Ocampo","Lesiones",7792
"2021",16,"Michoacan de Ocampo","Narcomenudeo",2510
"2021",16,"Michoacan de Ocampo","Otros delitos contra el patrimonio",349
"2021",16,"Michoacan de Ocampo","Otros delitos contra la familia",0
"2021",16,"Michoacan de Ocampo","Otros delitos contra la sociedad",5
"2021",16,"Michoacan de Ocampo","Otros delitos del Fuero Comun",2754
"2021",16,"Michoacan de Ocampo","Otros delitos que atentan contra la libertad personal",346
"2021",16,"Michoacan de Ocampo","Otros delitos que atentan contra la libertad y la seguridad sexual",250
"2021",16,"Michoacan de Ocampo","Otros delitos que atentan contra la vida y la integridad corporal",252
"2021",16,"Michoacan de Ocampo","Rapto",0
"2021",16,"Michoacan de Ocampo","Robo",12916
"2021",16,"Michoacan de Ocampo","Secuestro",28
"2021",16,"Michoacan de Ocampo","Trafico de menores",0
"2021",16,"Michoacan de Ocampo","Trata de personas",7
"2021",16,"Michoacan de Ocampo","Violacion equiparada",122
"2021",16,"Michoacan de Ocampo","Violacion simple",427
"2021",16,"Michoacan de Ocampo","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2021",16,"Michoacan de Ocampo","Violencia familiar",1183
"2022",16,"Michoacan de Ocampo","Aborto",4
"2022",16,"Michoacan de Ocampo","Abuso de confianza",45
"2022",16,"Michoacan de Ocampo","Abuso sexual",51
"2022",16,"Michoacan de Ocampo","Acoso sexual",13
"2022",16,"Michoacan de Ocampo","Allanamiento de morada",28
"2022",16,"Michoacan de Ocampo","Amenazas",300
"2022",16,"Michoacan de Ocampo","Contra el medio ambiente",8
"2022",16,"Michoacan de Ocampo","Corrupcion de menores",3
"2022",16,"Michoacan de Ocampo","Daño a la propiedad",294
"2022",16,"Michoacan de Ocampo","Delitos cometidos por servidores publicos",29
"2022",16,"Michoacan de Ocampo","Despojo",77
"2022",16,"Michoacan de Ocampo","Electorales",1
"2022",16,"Michoacan de Ocampo","Evasion de presos",0
"2022",16,"Michoacan de Ocampo","Extorsion",5
"2022",16,"Michoacan de Ocampo","Falsedad",1
"2022",16,"Michoacan de Ocampo","Falsificacion",83
"2022",16,"Michoacan de Ocampo","Feminicidio",3
"2022",16,"Michoacan de Ocampo","Fraude",154
"2022",16,"Michoacan de Ocampo","Homicidio",305
"2022",16,"Michoacan de Ocampo","Hostigamiento sexual",2
"2022",16,"Michoacan de Ocampo","Incesto",0
"2022",16,"Michoacan de Ocampo","Incumplimiento de obligaciones de asistencia familiar",4
"2022",16,"Michoacan de Ocampo","Lesiones",624
"2022",16,"Michoacan de Ocampo","Narcomenudeo",199
"2022",16,"Michoacan de Ocampo","Otros delitos contra el patrimonio",29
"2022",16,"Michoacan de Ocampo","Otros delitos contra la familia",0
"2022",16,"Michoacan de Ocampo","Otros delitos contra la sociedad",1
"2022",16,"Michoacan de Ocampo","Otros delitos del Fuero Comun",178
"2022",16,"Michoacan de Ocampo","Otros delitos que atentan contra la libertad personal",34
"2022",16,"Michoacan de Ocampo","Otros delitos que atentan contra la libertad y la seguridad sexual",34
"2022",16,"Michoacan de Ocampo","Otros delitos que atentan contra la vida y la integridad corporal",22
"2022",16,"Michoacan de Ocampo","Rapto",0
"2022",16,"Michoacan de Ocampo","Robo",987
"2022",16,"Michoacan de Ocampo","Secuestro",5
"2022",16,"Michoacan de Ocampo","Trafico de menores",0
"2022",16,"Michoacan de Ocampo","Trata de personas",0
"2022",16,"Michoacan de Ocampo","Violacion equiparada",10
"2022",16,"Michoacan de Ocampo","Violacion simple",28
"2022",16,"Michoacan de Ocampo","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2022",16,"Michoacan de Ocampo","Violencia familiar",91
"2015",17,"Morelos","Aborto",12
"2015",17,"Morelos","Abuso de confianza",709
"2015",17,"Morelos","Abuso sexual",352
"2015",17,"Morelos","Acoso sexual",2
"2015",17,"Morelos","Allanamiento de morada",462
"2015",17,"Morelos","Amenazas",3182
"2015",17,"Morelos","Contra el medio ambiente",12
"2015",17,"Morelos","Corrupcion de menores",39
"2015",17,"Morelos","Daño a la propiedad",3018
"2015",17,"Morelos","Delitos cometidos por servidores publicos",87
"2015",17,"Morelos","Despojo",957
"2015",17,"Morelos","Electorales",44
"2015",17,"Morelos","Evasion de presos",4
"2015",17,"Morelos","Extorsion",172
"2015",17,"Morelos","Falsedad",112
"2015",17,"Morelos","Falsificacion",270
"2015",17,"Morelos","Feminicidio",15
"2015",17,"Morelos","Fraude",1780
"2015",17,"Morelos","Homicidio",851
"2015",17,"Morelos","Hostigamiento sexual",86
"2015",17,"Morelos","Incesto",0
"2015",17,"Morelos","Incumplimiento de obligaciones de asistencia familiar",253
"2015",17,"Morelos","Lesiones",4686
"2015",17,"Morelos","Narcomenudeo",734
"2015",17,"Morelos","Otros delitos contra el patrimonio",262
"2015",17,"Morelos","Otros delitos contra la familia",278
"2015",17,"Morelos","Otros delitos contra la sociedad",4
"2015",17,"Morelos","Otros delitos del Fuero Comun",5019
"2015",17,"Morelos","Otros delitos que atentan contra la libertad personal",237
"2015",17,"Morelos","Otros delitos que atentan contra la libertad y la seguridad sexual",112
"2015",17,"Morelos","Otros delitos que atentan contra la vida y la integridad corporal",425
"2015",17,"Morelos","Rapto",0
"2015",17,"Morelos","Robo",20564
"2015",17,"Morelos","Secuestro",32
"2015",17,"Morelos","Trafico de menores",4
"2015",17,"Morelos","Trata de personas",18
"2015",17,"Morelos","Violacion equiparada",2
"2015",17,"Morelos","Violacion simple",415
"2015",17,"Morelos","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2015",17,"Morelos","Violencia familiar",4034
"2016",17,"Morelos","Aborto",16
"2016",17,"Morelos","Abuso de confianza",662
"2016",17,"Morelos","Abuso sexual",369
"2016",17,"Morelos","Acoso sexual",6
"2016",17,"Morelos","Allanamiento de morada",398
"2016",17,"Morelos","Amenazas",3641
"2016",17,"Morelos","Contra el medio ambiente",6
"2016",17,"Morelos","Corrupcion de menores",29
"2016",17,"Morelos","Daño a la propiedad",2602
"2016",17,"Morelos","Delitos cometidos por servidores publicos",47
"2016",17,"Morelos","Despojo",1020
"2016",17,"Morelos","Electorales",4
"2016",17,"Morelos","Evasion de presos",6
"2016",17,"Morelos","Extorsion",67
"2016",17,"Morelos","Falsedad",74
"2016",17,"Morelos","Falsificacion",298
"2016",17,"Morelos","Feminicidio",30
"2016",17,"Morelos","Fraude",1679
"2016",17,"Morelos","Homicidio",833
"2016",17,"Morelos","Hostigamiento sexual",77
"2016",17,"Morelos","Incesto",1
"2016",17,"Morelos","Incumplimiento de obligaciones de asistencia familiar",307
"2016",17,"Morelos","Lesiones",4962
"2016",17,"Morelos","Narcomenudeo",843
"2016",17,"Morelos","Otros delitos contra el patrimonio",172
"2016",17,"Morelos","Otros delitos contra la familia",341
"2016",17,"Morelos","Otros delitos contra la sociedad",4
"2016",17,"Morelos","Otros delitos del Fuero Comun",1744
"2016",17,"Morelos","Otros delitos que atentan contra la libertad personal",226
"2016",17,"Morelos","Otros delitos que atentan contra la libertad y la seguridad sexual",119
"2016",17,"Morelos","Otros delitos que atentan contra la vida y la integridad corporal",268
"2016",17,"Morelos","Rapto",1
"2016",17,"Morelos","Robo",19626
"2016",17,"Morelos","Secuestro",41
"2016",17,"Morelos","Trafico de menores",0
"2016",17,"Morelos","Trata de personas",12
"2016",17,"Morelos","Violacion equiparada",3
"2016",17,"Morelos","Violacion simple",383
"2016",17,"Morelos","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2016",17,"Morelos","Violencia familiar",4516
"2017",17,"Morelos","Aborto",22
"2017",17,"Morelos","Abuso de confianza",749
"2017",17,"Morelos","Abuso sexual",453
"2017",17,"Morelos","Acoso sexual",16
"2017",17,"Morelos","Allanamiento de morada",369
"2017",17,"Morelos","Amenazas",3841
"2017",17,"Morelos","Contra el medio ambiente",7
"2017",17,"Morelos","Corrupcion de menores",41
"2017",17,"Morelos","Daño a la propiedad",2747
"2017",17,"Morelos","Delitos cometidos por servidores publicos",55
"2017",17,"Morelos","Despojo",1120
"2017",17,"Morelos","Electorales",2
"2017",17,"Morelos","Evasion de presos",7
"2017",17,"Morelos","Extorsion",43
"2017",17,"Morelos","Falsedad",80
"2017",17,"Morelos","Falsificacion",188
"2017",17,"Morelos","Feminicidio",27
"2017",17,"Morelos","Fraude",1669
"2017",17,"Morelos","Homicidio",828
"2017",17,"Morelos","Hostigamiento sexual",83
"2017",17,"Morelos","Incesto",2
"2017",17,"Morelos","Incumplimiento de obligaciones de asistencia familiar",291
"2017",17,"Morelos","Lesiones",4645
"2017",17,"Morelos","Narcomenudeo",776
"2017",17,"Morelos","Otros delitos contra el patrimonio",235
"2017",17,"Morelos","Otros delitos contra la familia",306
"2017",17,"Morelos","Otros delitos contra la sociedad",10
"2017",17,"Morelos","Otros delitos del Fuero Comun",1879
"2017",17,"Morelos","Otros delitos que atentan contra la libertad personal",253
"2017",17,"Morelos","Otros delitos que atentan contra la libertad y la seguridad sexual",103
"2017",17,"Morelos","Otros delitos que atentan contra la vida y la integridad corporal",284
"2017",17,"Morelos","Rapto",2
"2017",17,"Morelos","Robo",17680
"2017",17,"Morelos","Secuestro",42
"2017",17,"Morelos","Trafico de menores",0
"2017",17,"Morelos","Trata de personas",10
"2017",17,"Morelos","Violacion equiparada",2
"2017",17,"Morelos","Violacion simple",387
"2017",17,"Morelos","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2017",17,"Morelos","Violencia familiar",5069
"2018",17,"Morelos","Aborto",4
"2018",17,"Morelos","Abuso de confianza",813
"2018",17,"Morelos","Abuso sexual",454
"2018",17,"Morelos","Acoso sexual",35
"2018",17,"Morelos","Allanamiento de morada",352
"2018",17,"Morelos","Amenazas",4521
"2018",17,"Morelos","Contra el medio ambiente",8
"2018",17,"Morelos","Corrupcion de menores",35
"2018",17,"Morelos","Daño a la propiedad",2527
"2018",17,"Morelos","Delitos cometidos por servidores publicos",52
"2018",17,"Morelos","Despojo",1198
"2018",17,"Morelos","Electorales",25
"2018",17,"Morelos","Evasion de presos",1
"2018",17,"Morelos","Extorsion",24
"2018",17,"Morelos","Falsedad",81
"2018",17,"Morelos","Falsificacion",289
"2018",17,"Morelos","Feminicidio",28
"2018",17,"Morelos","Fraude",1751
"2018",17,"Morelos","Homicidio",1000
"2018",17,"Morelos","Hostigamiento sexual",71
"2018",17,"Morelos","Incesto",0
"2018",17,"Morelos","Incumplimiento de obligaciones de asistencia familiar",299
"2018",17,"Morelos","Lesiones",4566
"2018",17,"Morelos","Narcomenudeo",734
"2018",17,"Morelos","Otros delitos contra el patrimonio",204
"2018",17,"Morelos","Otros delitos contra la familia",340
"2018",17,"Morelos","Otros delitos contra la sociedad",11
"2018",17,"Morelos","Otros delitos del Fuero Comun",1941
"2018",17,"Morelos","Otros delitos que atentan contra la libertad personal",216
"2018",17,"Morelos","Otros delitos que atentan contra la libertad y la seguridad sexual",88
"2018",17,"Morelos","Otros delitos que atentan contra la vida y la integridad corporal",522
"2018",17,"Morelos","Rapto",1
"2018",17,"Morelos","Robo",17313
"2018",17,"Morelos","Secuestro",46
"2018",17,"Morelos","Trafico de menores",0
"2018",17,"Morelos","Trata de personas",4
"2018",17,"Morelos","Violacion equiparada",3
"2018",17,"Morelos","Violacion simple",426
"2018",17,"Morelos","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2018",17,"Morelos","Violencia familiar",4953
"2019",17,"Morelos","Aborto",12
"2019",17,"Morelos","Abuso de confianza",638
"2019",17,"Morelos","Abuso sexual",496
"2019",17,"Morelos","Acoso sexual",26
"2019",17,"Morelos","Allanamiento de morada",375
"2019",17,"Morelos","Amenazas",4338
"2019",17,"Morelos","Contra el medio ambiente",9
"2019",17,"Morelos","Corrupcion de menores",41
"2019",17,"Morelos","Daño a la propiedad",2215
"2019",17,"Morelos","Delitos cometidos por servidores publicos",52
"2019",17,"Morelos","Despojo",1123
"2019",17,"Morelos","Electorales",5
"2019",17,"Morelos","Evasion de presos",2
"2019",17,"Morelos","Extorsion",184
"2019",17,"Morelos","Falsedad",72
"2019",17,"Morelos","Falsificacion",256
"2019",17,"Morelos","Feminicidio",39
"2019",17,"Morelos","Fraude",1712
"2019",17,"Morelos","Homicidio",1162
"2019",17,"Morelos","Hostigamiento sexual",57
"2019",17,"Morelos","Incesto",0
"2019",17,"Morelos","Incumplimiento de obligaciones de asistencia familiar",317
"2019",17,"Morelos","Lesiones",3972
"2019",17,"Morelos","Narcomenudeo",894
"2019",17,"Morelos","Otros delitos contra el patrimonio",159
"2019",17,"Morelos","Otros delitos contra la familia",343
"2019",17,"Morelos","Otros delitos contra la sociedad",11
"2019",17,"Morelos","Otros delitos del Fuero Comun",1913
"2019",17,"Morelos","Otros delitos que atentan contra la libertad personal",238
"2019",17,"Morelos","Otros delitos que atentan contra la libertad y la seguridad sexual",60
"2019",17,"Morelos","Otros delitos que atentan contra la vida y la integridad corporal",543
"2019",17,"Morelos","Rapto",2
"2019",17,"Morelos","Robo",16301
"2019",17,"Morelos","Secuestro",72
"2019",17,"Morelos","Trafico de menores",2
"2019",17,"Morelos","Trata de personas",4
"2019",17,"Morelos","Violacion equiparada",5
"2019",17,"Morelos","Violacion simple",409
"2019",17,"Morelos","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2019",17,"Morelos","Violencia familiar",5132
"2020",17,"Morelos","Aborto",13
"2020",17,"Morelos","Abuso de confianza",550
"2020",17,"Morelos","Abuso sexual",469
"2020",17,"Morelos","Acoso sexual",25
"2020",17,"Morelos","Allanamiento de morada",314
"2020",17,"Morelos","Amenazas",4421
"2020",17,"Morelos","Contra el medio ambiente",12
"2020",17,"Morelos","Corrupcion de menores",30
"2020",17,"Morelos","Daño a la propiedad",2018
"2020",17,"Morelos","Delitos cometidos por servidores publicos",50
"2020",17,"Morelos","Despojo",1156
"2020",17,"Morelos","Electorales",1
"2020",17,"Morelos","Evasion de presos",1
"2020",17,"Morelos","Extorsion",135
"2020",17,"Morelos","Falsedad",68
"2020",17,"Morelos","Falsificacion",218
"2020",17,"Morelos","Feminicidio",35
"2020",17,"Morelos","Fraude",1521
"2020",17,"Morelos","Homicidio",1033
"2020",17,"Morelos","Hostigamiento sexual",62
"2020",17,"Morelos","Incesto",0
"2020",17,"Morelos","Incumplimiento de obligaciones de asistencia familiar",247
"2020",17,"Morelos","Lesiones",3451
"2020",17,"Morelos","Narcomenudeo",884
"2020",17,"Morelos","Otros delitos contra el patrimonio",366
"2020",17,"Morelos","Otros delitos contra la familia",370
"2020",17,"Morelos","Otros delitos contra la sociedad",12
"2020",17,"Morelos","Otros delitos del Fuero Comun",1722
"2020",17,"Morelos","Otros delitos que atentan contra la libertad personal",213
"2020",17,"Morelos","Otros delitos que atentan contra la libertad y la seguridad sexual",74
"2020",17,"Morelos","Otros delitos que atentan contra la vida y la integridad corporal",479
"2020",17,"Morelos","Rapto",5
"2020",17,"Morelos","Robo",15100
"2020",17,"Morelos","Secuestro",57
"2020",17,"Morelos","Trafico de menores",0
"2020",17,"Morelos","Trata de personas",1
"2020",17,"Morelos","Violacion equiparada",15
"2020",17,"Morelos","Violacion simple",417
"2020",17,"Morelos","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2020",17,"Morelos","Violencia familiar",4946
"2021",17,"Morelos","Aborto",10
"2021",17,"Morelos","Abuso de confianza",723
"2021",17,"Morelos","Abuso sexual",550
"2021",17,"Morelos","Acoso sexual",34
"2021",17,"Morelos","Allanamiento de morada",379
"2021",17,"Morelos","Amenazas",4647
"2021",17,"Morelos","Contra el medio ambiente",8
"2021",17,"Morelos","Corrupcion de menores",32
"2021",17,"Morelos","Daño a la propiedad",2703
"2021",17,"Morelos","Delitos cometidos por servidores publicos",45
"2021",17,"Morelos","Despojo",1243
"2021",17,"Morelos","Electorales",8
"2021",17,"Morelos","Evasion de presos",4
"2021",17,"Morelos","Extorsion",151
"2021",17,"Morelos","Falsedad",105
"2021",17,"Morelos","Falsificacion",170
"2021",17,"Morelos","Feminicidio",23
"2021",17,"Morelos","Fraude",1801
"2021",17,"Morelos","Homicidio",1323
"2021",17,"Morelos","Hostigamiento sexual",64
"2021",17,"Morelos","Incesto",0
"2021",17,"Morelos","Incumplimiento de obligaciones de asistencia familiar",286
"2021",17,"Morelos","Lesiones",3633
"2021",17,"Morelos","Narcomenudeo",765
"2021",17,"Morelos","Otros delitos contra el patrimonio",468
"2021",17,"Morelos","Otros delitos contra la familia",376
"2021",17,"Morelos","Otros delitos contra la sociedad",16
"2021",17,"Morelos","Otros delitos del Fuero Comun",1609
"2021",17,"Morelos","Otros delitos que atentan contra la libertad personal",237
"2021",17,"Morelos","Otros delitos que atentan contra la libertad y la seguridad sexual",69
"2021",17,"Morelos","Otros delitos que atentan contra la vida y la integridad corporal",533
"2021",17,"Morelos","Rapto",2
"2021",17,"Morelos","Robo",14830
"2021",17,"Morelos","Secuestro",22
"2021",17,"Morelos","Trafico de menores",0
"2021",17,"Morelos","Trata de personas",3
"2021",17,"Morelos","Violacion equiparada",0
"2021",17,"Morelos","Violacion simple",491
"2021",17,"Morelos","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2021",17,"Morelos","Violencia familiar",4938
"2022",17,"Morelos","Aborto",2
